UserId, SessionType, dt in ms, HeadOrigin.x, HeadOrigin.y, HeadOrigin.z, HeadDir.x, HeadDir.y, HeadDir.z, EyeOrigin.x, EyeOrigin.y, EyeOrigin.z, EyeDir.x, EyeDir.y, EyeDir.z, EyeHitPos.x, EyeHitPos.y, EyeHitPos.z
tester, Session00, 1605.7421, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1620.7021, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1636.6594, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1652.6167, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1668.5745, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1682.5369, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1696.4994, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1714.4512, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02279622, -0.02556089, 0.9994133, -0.04560936, -0.05114074, 1.999568
tester, Session00, 1729.4119, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02344048, -0.02556089, 0.9993984, -0.04689904, -0.0511415, 1.999568
tester, Session00, 1748.3608, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02408472, -0.02556089, 0.9993831, -0.04818876, -0.05114229, 1.999568
tester, Session00, 1762.3241, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02408472, -0.02556089, 0.9993831, -0.04818876, -0.05114229, 1.999568
tester, Session00, 1779.2813, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02664573, -0.02556089, 0.9993181, -0.05331631, -0.05114562, 1.999568
tester, Session00, 1793.2407, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02664573, -0.02556089, 0.9993181, -0.05331631, -0.05114562, 1.999568
tester, Session00, 1809.1978, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.02728946, -0.02620531, 0.999284, -0.05460623, -0.05243683, 1.999568
tester, Session00, 1825.1555, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0298497, -0.02684971, 0.9991938, -0.05973466, -0.05373115, 1.999568
tester, Session00, 1843.1073, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03241021, -0.02684971, 0.9991139, -0.0648639, -0.05373544, 1.999568
tester, Session00, 1860.0619, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03305369, -0.02749411, 0.9990753, -0.06615427, -0.05502723, 1.999568
tester, Session00, 1876.0193, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03561389, -0.02749411, 0.9989874, -0.07128457, -0.05503207, 1.999568
tester, Session00, 1891.9763, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03625786, -0.02749411, 0.9989642, -0.07257523, -0.05503334, 1.999568
tester, Session00, 1907.9337, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03690116, -0.02813849, 0.9989227, -0.07386595, -0.05632551, 1.999568
tester, Session00, 1922.894, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03754509, -0.02813848, 0.9988987, -0.07515673, -0.05632684, 1.999568
tester, Session00, 1938.8512, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04010482, -0.02813848, 0.9987992, -0.08028872, -0.05633246, 1.999568
tester, Session00, 1954.8085, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04074867, -0.02813848, 0.9987731, -0.08157982, -0.05633391, 1.999568
tester, Session00, 1970.7662, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04139175, -0.02878285, 0.9987284, -0.082871, -0.05762656, 1.999568
tester, Session00, 1987.7205, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04395103, -0.02878286, 0.998619, -0.0880046, -0.05763287, 1.999568
tester, Session00, 2003.6781, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04459476, -0.02878285, 0.9985905, -0.08929613, -0.05763452, 1.999568
tester, Session00, 2019.635, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04523848, -0.02878285, 0.9985615, -0.09058773, -0.05763618, 1.999568
tester, Session00, 2035.5932, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.05093639, -0.02878285, 0.9982871, -0.1020255, -0.05765202, 1.999568
tester, Session00, 2052.5487, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.05157895, -0.02942722, 0.9982353, -0.1033179, -0.05894574, 1.999568
tester, Session00, 2069.5019, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.05727488, -0.02942721, 0.9979247, -0.1147632, -0.05896407, 1.999568
tester, Session00, 2086.4568, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.05983205, -0.02942722, 0.9977746, -0.1199051, -0.05897295, 1.999568
tester, Session00, 2102.4142, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06238883, -0.02942721, 0.997618, -0.1250486, -0.05898219, 1.999568
tester, Session00, 2121.3641, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06303191, -0.0294272, 0.9975775, -0.1263426, -0.05898456, 1.999568
tester, Session00, 2137.3207, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06367498, -0.0294272, 0.9975368, -0.1276368, -0.05898698, 1.999568
tester, Session00, 2155.2727, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06623112, -0.02942719, 0.9973702, -0.1327828, -0.05899682, 1.999568
tester, Session00, 2172.2273, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06687405, -0.0294272, 0.9973274, -0.1340775, -0.05899936, 1.999568
tester, Session00, 2188.1846, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06751695, -0.0294272, 0.9972841, -0.1353724, -0.05900193, 1.999568
tester, Session00, 2203.1449, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07007244, -0.0294272, 0.9971078, -0.140521, -0.05901236, 1.999568
tester, Session00, 2219.102, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0707152, -0.0294272, 0.9970624, -0.1418165, -0.05901505, 1.999568
tester, Session00, 2234.0621, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07135792, -0.0294272, 0.9970166, -0.143112, -0.05901776, 1.999568
tester, Session00, 2251.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0739113, -0.03007155, 0.9968113, -0.1482634, -0.06032245, 1.999568
tester, Session00, 2266.9741, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07455386, -0.03007155, 0.9967634, -0.1495596, -0.06032535, 1.999568
tester, Session00, 2282.9315, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07519642, -0.03007155, 0.9967152, -0.1508559, -0.06032828, 1.999568
tester, Session00, 2299.8862, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07583892, -0.03007155, 0.9966666, -0.1521523, -0.06033122, 1.999568
tester, Session00, 2315.8433, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07648139, -0.03007155, 0.9966174, -0.1534488, -0.06033419, 1.999568
tester, Session00, 2330.8035, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07648139, -0.03007155, 0.9966174, -0.1534488, -0.06033419, 1.999568
tester, Session00, 2347.7583, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07712383, -0.03007155, 0.9965679, -0.1547454, -0.06033719, 1.999568
tester, Session00, 2361.7215, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07712383, -0.03007155, 0.9965679, -0.1547454, -0.06033719, 1.999568
tester, Session00, 2377.6783, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07776623, -0.03007155, 0.996518, -0.1560422, -0.0603402, 1.999568
tester, Session00, 2393.6354, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0777647, -0.03071588, 0.9964985, -0.1560422, -0.06163431, 1.999568
tester, Session00, 2408.5959, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07840708, -0.03071589, 0.9964482, -0.1573391, -0.06163743, 1.999568
tester, Session00, 2424.5528, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0790494, -0.03071588, 0.9963974, -0.1586362, -0.06164056, 1.999568
tester, Session00, 2438.5188, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0790494, -0.03071588, 0.9963974, -0.1586362, -0.06164056, 1.999568
tester, Session00, 2454.4727, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07969169, -0.03071588, 0.9963462, -0.1599333, -0.06164373, 1.999568
tester, Session00, 2470.4305, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07969169, -0.03071588, 0.9963462, -0.1599333, -0.06164373, 1.999568
tester, Session00, 2484.3932, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07969169, -0.03071588, 0.9963462, -0.1599333, -0.06164373, 1.999568
tester, Session00, 2500.3501, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08033396, -0.03071589, 0.9962946, -0.1612306, -0.06164693, 1.999568
tester, Session00, 2515.3104, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08033396, -0.0307159, 0.9962946, -0.1612306, -0.06164696, 1.999568
tester, Session00, 2531.7721, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08288686, -0.0307159, 0.9960855, -0.1663892, -0.0616599, 1.999568
tester, Session00, 2545.7362, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08288686, -0.0307159, 0.9960855, -0.1663892, -0.0616599, 1.999568
tester, Session00, 2561.6934, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08352895, -0.0307159, 0.9960319, -0.1676872, -0.06166322, 1.999568
tester, Session00, 2576.6521, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08417101, -0.03071591, 0.9959778, -0.1689854, -0.06166658, 1.999568
tester, Session00, 2591.6125, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08417101, -0.03071591, 0.9959778, -0.1689854, -0.06166658, 1.999568
tester, Session00, 2608.5667, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08672308, -0.0307159, 0.9957588, -0.1741473, -0.06168013, 1.999568
tester, Session00, 2625.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08736497, -0.03071591, 0.9957027, -0.1754461, -0.06168362, 1.999568
tester, Session00, 2639.9883, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08800507, -0.03136023, 0.9956263, -0.1767452, -0.06298239, 1.999568
tester, Session00, 2656.9427, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09055625, -0.03136024, 0.9953974, -0.1819106, -0.06299687, 1.999568
tester, Session00, 2672.8999, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09310682, -0.03136024, 0.9951621, -0.1870785, -0.06301177, 1.999568
tester, Session00, 2688.8572, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09565679, -0.03136023, 0.9949203, -0.1922488, -0.06302708, 1.999568
tester, Session00, 2704.8151, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09820615, -0.03136024, 0.9946718, -0.1974218, -0.06304283, 1.999568
tester, Session00, 2721.7694, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.103881, -0.03136024, 0.9940952, -0.2089509, -0.0630794, 1.999568
tester, Session00, 2737.7266, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1064282, -0.03136024, 0.9938257, -0.2141325, -0.0630965, 1.999568
tester, Session00, 2753.6841, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1089747, -0.03136025, 0.9935497, -0.219317, -0.06311405, 1.999568
tester, Session00, 2769.6414, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.114643, -0.03136024, 0.9929116, -0.2308729, -0.0631546, 1.999568
tester, Session00, 2785.599, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1171871, -0.03136024, 0.9926146, -0.236067, -0.0631735, 1.999568
tester, Session00, 2801.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1271071, -0.03136024, 0.9913932, -0.2563657, -0.06325133, 1.999568
tester, Session00, 2817.5134, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1327627, -0.03136024, 0.9906516, -0.2679732, -0.06329867, 1.999568
tester, Session00, 2832.4732, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1384141, -0.03136023, 0.9898778, -0.2795985, -0.06334814, 1.999568
tester, Session00, 2849.4281, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1440609, -0.03136022, 0.9890717, -0.2912423, -0.06339975, 1.999568
tester, Session00, 2865.3856, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1465951, -0.03136023, 0.9886993, -0.2964772, -0.06342363, 1.999568
tester, Session00, 2880.3458, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1472324, -0.03136022, 0.9886047, -0.2977948, -0.06342969, 1.999568
tester, Session00, 2896.3028, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1478697, -0.03136021, 0.9885095, -0.2991124, -0.06343576, 1.999568
tester, Session00, 2912.2606, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1504024, -0.03136021, 0.9881274, -0.3043534, -0.06346031, 1.999568
tester, Session00, 2928.2178, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1510394, -0.0313602, 0.9880301, -0.3056723, -0.06346653, 1.999568
tester, Session00, 2944.1748, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1510394, -0.03136018, 0.9880303, -0.3056723, -0.0634665, 1.999568
tester, Session00, 2959.135, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1516763, -0.03136018, 0.9879326, -0.3069917, -0.06347276, 1.999568
tester, Session00, 2975.0923, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1523131, -0.03136017, 0.9878346, -0.3083111, -0.06347904, 1.999568
tester, Session00, 2991.0497, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1529499, -0.03136017, 0.9877362, -0.3096309, -0.06348535, 1.999568
tester, Session00, 3007.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1535866, -0.03136017, 0.9876374, -0.310951, -0.06349172, 1.999568
tester, Session00, 3020.9703, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1535866, -0.03136017, 0.9876374, -0.310951, -0.06349172, 1.999568
tester, Session00, 3036.9267, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1542232, -0.03136017, 0.9875382, -0.3122713, -0.06349809, 1.999568
tester, Session00, 3050.8904, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1542232, -0.03136016, 0.9875382, -0.3122713, -0.06349806, 1.999568
tester, Session00, 3065.8498, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1542232, -0.03136015, 0.9875382, -0.3122713, -0.06349804, 1.999568
tester, Session00, 3080.8094, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3095.7702, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3109.7328, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3123.6949, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3140.6504, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3154.6143, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3168.5749, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3183.535, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3197.4988, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3213.4546, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3230.4102, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3244.3724, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3262.3247, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3278.2819, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3293.2419, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3307.2051, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3322.1646, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3339.1189, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3353.082, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3368.0424, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3382.0044, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3395.9681, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3410.9276, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3424.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3438.8525, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3453.8123, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1548598, -0.03136014, 0.9874386, -0.3135918, -0.06350444, 1.999568
tester, Session00, 3468.7723, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1542232, -0.03136014, 0.9875382, -0.3122713, -0.06349804, 1.999568
tester, Session00, 3484.7295, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.148585, -0.03136014, 0.9884022, -0.3005919, -0.06344252, 1.999568
tester, Session00, 3501.6854, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1460515, -0.03136015, 0.9887798, -0.2953539, -0.06341831, 1.999568
tester, Session00, 3516.6443, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1435171, -0.03136014, 0.9891508, -0.2901198, -0.06339452, 1.999568
tester, Session00, 3534.1038, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1378699, -0.03136014, 0.9899538, -0.2784778, -0.0633431, 1.999568
tester, Session00, 3549.0633, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1322181, -0.03136015, 0.9907244, -0.2668543, -0.06329383, 1.999568
tester, Session00, 3565.0207, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1296788, -0.03136014, 0.9910601, -0.2616406, -0.06327239, 1.999568
tester, Session00, 3579.9809, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1271386, -0.03136015, 0.9913891, -0.2564304, -0.0632514, 1.999568
tester, Session00, 3595.9379, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1245976, -0.03136015, 0.9917116, -0.2512235, -0.06323083, 1.999568
tester, Session00, 3611.8951, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1239582, -0.03136015, 0.9917917, -0.2499143, -0.06322572, 1.999568
tester, Session00, 3628.8502, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1233189, -0.03136015, 0.9918715, -0.2486053, -0.06322064, 1.999568
tester, Session00, 3642.8127, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1233189, -0.03136015, 0.9918715, -0.2486053, -0.06322064, 1.999568
tester, Session00, 3659.7671, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1226795, -0.03136015, 0.9919508, -0.2472965, -0.06321559, 1.999568
tester, Session00, 3675.7266, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.12204, -0.03136016, 0.9920297, -0.2459879, -0.06321058, 1.999568
tester, Session00, 3691.6819, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1214005, -0.03136015, 0.992108, -0.2446795, -0.06320557, 1.999568
tester, Session00, 3706.6421, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1207609, -0.03136016, 0.9921862, -0.2433713, -0.06320062, 1.999568
tester, Session00, 3724.594, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1182178, -0.03136015, 0.9924924, -0.2381727, -0.06318109, 1.999568
tester, Session00, 3739.5543, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.117578, -0.03136016, 0.9925684, -0.2368656, -0.06317627, 1.999568
tester, Session00, 3755.5112, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1169405, -0.03071583, 0.9926639, -0.2355586, -0.0618723, 1.999568
tester, Session00, 3771.4684, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1143962, -0.03071583, 0.9929603, -0.2303648, -0.06185382, 1.999568
tester, Session00, 3787.4259, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1118512, -0.03071583, 0.9932501, -0.225174, -0.06183577, 1.999568
tester, Session00, 3803.3832, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1093055, -0.03071583, 0.9935335, -0.2199863, -0.06181813, 1.999568
tester, Session00, 3818.3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.106759, -0.03071583, 0.9938104, -0.2148015, -0.06180091, 1.999568
tester, Session00, 3834.3007, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1061184, -0.03071584, 0.993879, -0.2134977, -0.06179667, 1.999568
tester, Session00, 3850.2582, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.103571, -0.03071583, 0.9941477, -0.2083165, -0.06177995, 1.999568
tester, Session00, 3866.2153, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1029301, -0.03071583, 0.9942142, -0.2070135, -0.0617758, 1.999568
tester, Session00, 3881.1752, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1022892, -0.03071583, 0.9942803, -0.2057108, -0.06177169, 1.999568
tester, Session00, 3897.1326, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1016482, -0.03071583, 0.9943461, -0.2044083, -0.06176763, 1.999568
tester, Session00, 3913.0903, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1010072, -0.03071583, 0.9944115, -0.2031059, -0.06176357, 1.999568
tester, Session00, 3930.0455, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1003662, -0.03071583, 0.9944763, -0.2018037, -0.06175954, 1.999568
tester, Session00, 3946.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09972507, -0.03071583, 0.9945408, -0.2005016, -0.06175553, 1.999568
tester, Session00, 3964.9517, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09908392, -0.03071583, 0.9946049, -0.1991997, -0.06175155, 1.999568
tester, Session00, 3980.9089, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09844276, -0.03071584, 0.9946686, -0.1978981, -0.06174761, 1.999568
tester, Session00, 3994.8717, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09844276, -0.03071584, 0.9946686, -0.1978981, -0.06174761, 1.999568
tester, Session00, 4010.8287, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09780154, -0.03071583, 0.9947318, -0.1965965, -0.06174367, 1.999568
tester, Session00, 4029.2856, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09716026, -0.03071584, 0.9947947, -0.1952951, -0.06173978, 1.999568
tester, Session00, 4045.2427, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09651897, -0.03071584, 0.9948571, -0.193994, -0.06173592, 1.999568
tester, Session00, 4062.1983, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09396916, -0.03071585, 0.9951012, -0.1888227, -0.06172078, 1.999568
tester, Session00, 4078.1548, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09332766, -0.03071584, 0.9951615, -0.1875223, -0.06171704, 1.999568
tester, Session00, 4094.1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0876469, -0.03071584, 0.9956779, -0.1760167, -0.06168502, 1.999568
tester, Session00, 4110.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08509503, -0.03071584, 0.9958993, -0.1708539, -0.06167132, 1.999568
tester, Session00, 4125.5467, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08254258, -0.03071584, 0.9961141, -0.1656934, -0.06165801, 1.999568
tester, Session00, 4140.4964, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08190045, -0.03071584, 0.9961671, -0.1643956, -0.06165474, 1.999568
tester, Session00, 4157.4506, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08125663, -0.03136017, 0.9961997, -0.163098, -0.062946, 1.999568
tester, Session00, 4174.4068, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08061443, -0.03136016, 0.9962519, -0.1618005, -0.06294269, 1.999568
tester, Session00, 4188.3686, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08061443, -0.03136014, 0.9962519, -0.1618005, -0.06294265, 1.999568
tester, Session00, 4205.3229, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07997219, -0.03136013, 0.9963037, -0.1605031, -0.06293935, 1.999568
tester, Session00, 4220.2829, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07932993, -0.03136012, 0.9963549, -0.1592059, -0.0629361, 1.999568
tester, Session00, 4236.7441, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07868601, -0.03200443, 0.9963856, -0.1579088, -0.06422717, 1.999568
tester, Session00, 4252.7035, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07613233, -0.03200443, 0.9965839, -0.1527536, -0.06421439, 1.999568
